seq_id,ct10_id,hh10,quarter,veh_tot,pass_veh,ovrlp_pct,best_geo,veh_phh,mipday_phh,veh_lo,veh_medlo,veh_medhi,veh_hi,veh_vhi,comm_veh,mipdaypass,mipdaybest,mipdaycomm,mipdaytot,pass_vmt,comm_vmt,tot_vmt,passvehage,mpg_eff,glpdaypass,co2eqv_day,co2eqv_hh,pass_hybrd,comm_hybrd,tot_hybrd,pass_elect,comm_elect,tot_elect
35066,25023525300,6,2014_q4,7.2135,7.2135,0.2561,1,1.2,59.5207,4,0,1,1,1,0,49.6006,33.3992,0,49.6006,357.7939,0,357.7939,9.16,22.0982,16.1911,0.1466,0.0244,0,0,0,0,0,0
35067,25023526100,2863,2014_q4,6771.89,6510.888,0.3569,2057,2.27,73.9498,3594,466,595,818,322,261.002,32.577,32.5363,53.7098,33.2772,212105.1984,14018.3652,225349.5379,9.42,19.619,10811.2275,97.9047,0.0342,48,1,49,0,0,0
35068,25023530100,1519,2014_q4,2880.5292,2658.5292,0.3674,826,1.75,55.9102,1445,223,215,335,154,222,31.9487,32.2898,44.2339,32.4618,84936.5519,9819.9258,93507.1628,8.7,20.3932,4164.9381,37.717,0.0248,30,1,31,0,0,0
35069,25023530200,1547,2014_q4,2610.5748,2481.5748,0.3487,730,1.6,48.6291,1435,196,211,250,122,129,30.3932,30.6229,33.9351,30.539,75422.9992,4377.6279,79724.3438,10.07,20.4113,3695.1629,33.4628,0.0216,22,1,23,0,0,0
35070,25023530300,1807,2014_q4,3758.4024,2873.4024,0.3197,772,1.59,49.2952,1650,208,228,280,132,885,31.0033,30.5733,42.7753,33.4756,89084.9566,37856.1405,125814.7754,9.11,20.986,4244.9768,38.4418,0.0213,38,125,163,0,0,0
35071,25023530400,2140,2014_q4,5233.5912,4912.5912,0.3554,1486,2.3,71.7572,2725,377,400,559,254,321,31.1988,31.3749,42.2255,31.572,153266.9503,13554.3855,165234.9414,8.78,20.2955,7551.7787,68.3877,0.032,57,1,58,0,0,0
35072,25023530500,2347,2014_q4,4009.8369,3889.8369,0.3527,1161,1.66,54.0134,2156,284,314,475,220,120,32.5382,32.6149,33.1143,32.5534,126568.291,3973.716,130533.8245,9.03,20.7157,6109.7806,55.3292,0.0236,56,0,56,0,0,0
35073,25023530600,1711,2014_q4,4615.3371,4304.8371,0.3517,1286,2.52,84.6768,2344,294,330,554,275,310.5,33.6019,33.6651,47.188,34.2962,144650.7058,14651.874,158288.5242,8.68,20.3297,7115.2279,64.4343,0.0377,39,1,40,1,0,1
35074,25023530700,1930,2014_q4,3963.3445,3861.3445,0.3647,1182,2,68.4702,1970,262,333,525,250,102,34.2351,34.5299,26.4427,34.0489,132193.5151,2697.1554,134947.5205,7.72,21.454,6161.7251,55.7996,0.0289,94,1,95,0,0,0
35075,25023530801,1994,2014_q4,4863.0759,4764.0759,0.3566,1455,2.39,88.9427,2555,273,396,736,395,99,37.2145,37.8807,43.5957,37.3074,177292.7026,4315.9743,181428.7178,8.29,21.107,8399.7122,76.0664,0.0381,88,1,89,0,0,0
35076,25023530802,1871,2014_q4,3569.6286,3520.1286,0.3329,997,1.88,72.3841,1892,196,268,530,302,49.5,38.5022,38.7336,45.0959,38.5622,135532.6954,2232.2471,137652.732,8.82,20.6786,6554.2595,59.3543,0.0317,68,0,68,0,0,0
35077,25023530901,2796,2014_q4,6875.1022,6672.6022,0.3297,1877,2.39,99.0782,3601,307,455,1140,663,202.5,41.4553,42.1036,63.9589,41.9333,276614.726,12951.6773,288295.7231,8.79,20.6236,13412.5474,121.4619,0.0434,77,0,77,0,0,0
35078,25023530902,1607,2014_q4,3946.3242,3869.8242,0.3547,1162,2.41,97.1105,1983,222,303,666,371,76.5,40.2948,40.8082,44.5092,40.3435,155933.7922,3404.9538,159208.5304,8.39,21.1521,7372.0322,66.7599,0.0415,57,1,58,0,0,0
35079,25023540101,1442,2014_q4,3775.7904,3553.864,0.3491,1082,2.46,84.9421,1957,228,281,477,255,221.9264,34.5293,34.7397,36.7531,34.6043,122712.4362,8156.4832,130658.5837,9.13,20.7149,5923.8598,53.6455,0.0372,31,2,33,0,0,0
35080,25023540102,922,2014_q4,2412.7552,2345.137,0.344,709,2.54,93.171,1283,128,193,351,175,67.6182,36.6815,36.69,38.6242,36.7085,86023.1429,2611.6989,88568.6243,10.03,20.219,4254.5632,38.5286,0.0418,24,0,24,3,0,3
35081,25023540103,1361,2014_q4,4083.8276,3917.3828,0.3652,1258,2.88,110.2821,2032,211,318,669,333,166.4448,38.2924,38.8204,43.8334,38.4435,150005.9891,7295.8415,156996.6263,8.77,20.7758,7220.2309,65.3852,0.048,48,0,48,1,0,1
35082,25023541100,1813,2014_q4,5401.9152,5228.9152,0.3438,1575,2.88,99.9576,2761,311,435,711,341,173,34.7075,34.7689,31.8026,34.6518,181482.5743,5501.8498,187186.0851,9.2,20.1103,9024.346,81.723,0.0451,74,1,75,0,0,0
35083,25023542101,2354,2014_q4,6977.6975,6553.4349,0.3425,1951,2.78,102.5414,3547,346,545,980,512,424.2626,36.8854,36.8423,54.1015,37.5974,241726.0677,22953.2431,262343.284,9.43,20.111,12019.6187,108.8477,0.0462,65,2,67,0,0,0
35084,25023542102,916,2014_q4,2146.1397,2060.7177,0.3428,614,2.25,83.8528,1113,126,159,308,155,85.422,37.2679,38.1432,50.9415,37.63,76798.6212,4351.5248,80759.2369,9.4,20.6893,3711.9961,33.6152,0.0367,23,0,23,0,0,0
35085,25023542200,2426,2014_q4,5827.984,5509.0752,0.3555,1700,2.27,73.3637,3053,406,484,651,312,318.9088,32.3188,32.55,43.3005,32.6339,178046.6996,13808.9105,190189.8471,9.06,20.85,8539.4182,77.3316,0.0319,72,5,77,0,0,0
35086,25023542300,2772,2014_q4,5202.786,5070.3819,0.3322,1443,1.83,65.2223,2831,302,405,709,358,132.4041,35.6406,35.663,31.904,35.5646,180711.4531,4224.2204,185035.003,9.79,20.5444,8796.1538,79.6565,0.0287,45,1,46,0,0,0
35087,25023543100,1006,2014_q4,3056.0595,2649.052,0.3663,837,2.63,89.4205,1429,187,237,376,151,407.0075,34.0002,34.4085,67.3926,37.2601,90068.2978,27429.2936,113869.0826,9.38,19.6071,4593.666,41.5995,0.0414,34,0,34,1,0,1
35088,25023544100,1900,2014_q4,5285.4457,5089.205,0.3415,1435,2.68,98.7039,2674,279,376,732,360,196.2407,36.8298,37.3213,46.5333,37.0324,187434.4023,9131.7274,195732.7393,9.41,20.1188,9316.3892,84.3677,0.0444,51,1,52,1,0,1
35089,25023544200,2397,2014_q4,4886.9884,4733.2328,0.362,1416,1.97,72.0754,2405,255,408,696,355,153.7556,36.5865,36.7082,43.1615,36.6771,173172.4218,6636.3223,179240.5622,9.43,20.2213,8563.8537,77.5529,0.0324,54,1,55,0,0,0
35090,25023545100,2581,2014_q4,6946.5738,6415.7578,0.3375,1640,2.49,82.5639,3273,363,451,690,354,530.816,33.1582,32.9489,77.7239,35.3358,212734.9803,41257.0897,245462.7425,9.86,20.238,10511.6449,95.1917,0.0369,68,1,69,0,0,0
35091,25023545200,2202,2014_q4,5701.133,5511.437,0.3105,1296,2.5,94.3383,2812,267,347,659,345,189.696,37.7353,37.9094,50.0815,38.1001,207975.7286,9500.2602,217213.7374,10.17,20.726,10034.5382,90.8711,0.0413,37,0,37,1,0,1
35092,25023545300,2048,2014_q4,1954.1356,1937.4956,0.311,443,0.95,32.8824,1039,87,130,219,112,16.64,34.6131,34.5011,50.2109,34.7101,67062.729,835.5094,67828.2421,10.15,20.1977,3320.3076,30.0682,0.0147,16,0,16,0,0,0
35093,25023545400,2240,2014_q4,4655.4146,4555.5746,0.3208,1116,2.03,70.235,2310,242,292,503,267,99.84,34.5985,34.8006,26.8508,34.4678,157616.0478,2680.7839,160461.8993,9.55,20.8251,7568.5583,68.5396,0.0306,60,1,61,0,0,0
35094,25023560100,2505,2014_q4,5898.5903,5625.5873,0.317,1501,2.25,74.7734,2991,389,378,600,312,273.003,33.2326,33.6629,38.4996,33.3459,186952.8925,10510.5063,196693.8023,9,20.8682,8958.7478,81.129,0.0324,100,1,101,1,0,1
35095,25023561100,1896,2014_q4,4569.6512,4370.6475,0.3183,1187,2.31,81.0796,2259,250,325,536,268,199.0037,35.0994,35.1141,28.0141,34.8592,153407.1049,5574.9096,159294.3851,8.73,20.9976,7305.9371,66.1614,0.0349,90,2,92,1,0,1
35096,25023561200,212,2014_q4,305.2044,292.662,0.3355,85,1.38,42.9729,167,17,28,36,14,12.5424,31.1398,30.3974,22.1028,31.0459,9113.4361,277.2222,9475.3453,9.6,20.8929,436.1978,3.9501,0.0186,4,0,4,0,0,0
35097,25023990003,0,2014_q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
35098,25025000100,1616,2014_q4,1915.0582,1698.61,0.3538,471,1.05,26.3113,883,182,115,88,31,216.4482,25.0584,24.7806,49.3579,28.2209,42564.4488,10683.4286,54044.666,9.41,22.1331,1923.111,17.4154,0.0108,29,5,34,0,0,0
35099,25025000201,1541,2014_q4,1817.3579,1804.5572,0.3783,530,1.17,28.2041,917,193,154,94,28,12.8007,24.1061,23.818,0,24.1061,43500.8363,0,43809.4113,8.95,21.8975,1986.5618,17.99,0.0117,29,1,30,0,0,0
35100,25025000202,1480,2014_q4,1777.185,1751.5836,0.3945,541,1.18,29.7452,852,220,140,97,34,25.6014,25.2078,25.0915,27.1577,25.2334,44153.5691,695.2751,44844.42,9.07,22.0315,2004.1149,18.1489,0.0123,30,0,30,0,0,0
35101,25025000301,1159,2014_q4,1437.3356,1409.4068,0.3858,423,1.22,30.9039,680,159,120,85,25,27.9288,25.3311,25.2806,35.5301,25.538,35701.8246,992.3131,36706.6766,8.48,22.5019,1586.6131,14.3681,0.0124,31,3,34,0,0,0
35102,25025000302,1276,2014_q4,1430.6865,1392.2844,0.3399,368,1.09,26.8565,702,140,105,65,24,38.4021,24.639,24.2734,77.3354,25.2724,34304.4953,2969.8418,36156.8815,8.26,22.5267,1522.8392,13.7906,0.0108,23,8,31,0,0,0
35103,25025000401,2877,2014_q4,2037.5797,1999.1776,0.3526,543,0.69,16.3978,1007,184,143,110,33,38.4021,23.7649,23.518,85.6868,24.7591,47510.2557,3290.5531,50448.6396,8.59,22.9428,2070.8107,18.7529,0.0065,37,2,39,0,0,0
35104,25025000402,1461,2014_q4,1323.4909,1294.3984,0.3576,368,0.89,21.1609,671,121,107,59,21,29.0925,23.7763,23.5583,52.5771,24.6091,30776.0047,1529.5993,32569.9199,8.41,22.8809,1345.051,12.1806,0.0083,34,0,34,0,0,0
35105,25025000502,1872,2014_q4,1059.9318,1038.9852,0.3276,272,0.56,13.9794,490,90,76,58,17,20.9466,24.9633,24.6737,57.2772,25.6057,25936.4992,1199.7626,27140.2957,8.02,23.1162,1122.0067,10.1607,0.0054,27,0,27,0,0,0
35106,25025000503,1341,2014_q4,825.7335,822.2424,0.3174,196,0.61,14.6956,405,76,58,38,14,3.4911,24.0911,23.7552,132.5455,24.5676,19808.7239,462.7296,20286.2903,7.97,23.7573,833.7969,7.5507,0.0056,20,1,21,0,0,0
35107,25025000504,2637,2014_q4,1726.4904,1703.2164,0.3416,445,0.65,15.3495,825,158,118,90,24,23.274,23.6146,23.5345,127.054,24.6282,40220.774,2957.0548,42520.3509,8.69,23.5475,1708.0695,15.468,0.0059,40,2,42,0,0,0
35108,25025000601,1450,2014_q4,1485.7939,1463.6836,0.3492,392,1.01,25.0599,741,144,105,84,31,22.1103,24.8118,24.6362,32.389,24.879,36316.6247,716.1305,36965.0664,8.66,22.5674,1609.2541,14.5731,0.0101,31,2,33,0,0,0
35109,25025000602,1968,2014_q4,1170.3402,1140.084,0.3214,284,0.58,14.6274,598,98,82,54,22,30.2562,25.2197,25.2032,11.2443,25.006,28752.5765,340.2098,29265.527,9.36,22.6304,1270.5302,11.5057,0.0058,18,3,21,0,0,0
35110,25025000701,2294,2014_q4,1198.9245,1188.4512,0.3373,316,0.52,13.6744,568,105,87,71,24,10.4733,26.2969,26.0305,157.8028,27.0482,31252.5824,1652.7161,32428.7497,8.13,24.032,1300.4559,11.7767,0.0051,20,2,22,0,0,0
35111,25025000703,1395,2014_q4,591.0527,438.608,0.2624,86,0.31,8.4807,200,32,23,24,9,152.4447,27.357,27.0407,30.9115,28.5529,11998.9991,4712.2943,16876.2686,8.02,23.6936,506.4245,4.5861,0.0033,5,2,7,0,0,0
35112,25025000704,2350,2014_q4,1417.9584,1385.3748,0.3586,393,0.59,14.9333,647,132,103,77,32,32.5836,25.3107,25.7938,48.8287,25.728,35064.806,1591.0148,36481.2337,8.62,23.3179,1503.7712,13.6179,0.0058,32,2,34,0,0,0
35113,25025000802,3011,2014_q4,2349.8285,2074.0316,0.3597,589,0.69,16.9214,997,189,154,117,41,275.7969,24.5238,24.6081,63.176,27.9906,50863.1362,17423.745,65773.1096,8.95,21.7701,2336.3746,21.1578,0.007,45,10,55,1,0,1
35114,25025000803,882,2014_q4,241.2268,78.3088,0.2088,11,0.09,2.1163,39,6,2,2,1,162.918,23.5143,24.4999,18.537,20.1852,1841.3766,3020.011,4869.2112,8.87,23.8288,77.2751,0.6998,0.0008,3,5,8,0,0,0
35115,25025010103,490,2014_q4,134.7614,132.434,0.3162,34,0.27,6.9019,65,10,5,8,2,2.3274,25.5627,23.2449,0,25.5627,3385.3706,0,3444.8652,7.17,18.8057,180.0179,1.6302,0.0033,6,0,6,0,0,0
35116,25025010104,1916,2014_q4,770.5172,761.2076,0.3215,193,0.4,9.7928,353,54,45,44,11,9.3096,24.482,24.5953,24.8998,24.4885,18635.8845,231.8072,18868.8105,7.89,22.5505,826.4079,7.4838,0.0039,20,1,21,0,0,0
35117,25025010203,3499,2014_q4,1507.0267,1214.938,0.3168,292,0.35,8.015,594,102,65,53,17,292.0887,22.9001,22.8521,107.1262,45.5116,27822.2017,31290.3525,68587.1964,8.09,22.7005,1225.6194,11.099,0.0032,24,204,228,0,0,0
35118,25025010204,1188,2014_q4,483.7688,474.4592,0.3244,119,0.4,9.5549,222,43,26,25,9,9.3096,23.8872,23.335,10.0123,23.4857,11333.5018,93.2105,11361.6489,7.22,23.2392,487.688,4.4164,0.0037,11,0,11,1,0,1
35119,25025010300,395,2014_q4,248.4652,164.6788,0.38,46,0.42,10.1122,70,23,14,7,2,83.7864,24.0767,24.0275,24.5532,24.2844,3964.9221,2057.2242,6033.8283,9.34,23.2421,170.5925,1.5449,0.0039,4,1,5,0,0,0
35120,25025010403,2025,2014_q4,583.9459,575.8,0.3407,156,0.28,6.0772,287,44,39,23,7,8.1459,21.7044,21.7978,8.1032,21.469,12497.3935,66.0079,12536.7345,8.32,22.4959,555.5421,5.0309,0.0025,18,0,18,0,0,0
35121,25025010404,1810,2014_q4,537.894,528.5844,0.3352,140,0.29,6.6583,251,45,38,22,6,9.3096,22.9597,23.2463,43.3805,23.6023,12136.1392,403.8551,12695.5356,8.01,23.1587,524.0418,4.7456,0.0026,17,0,17,0,0,0
35122,25025010405,966,2014_q4,457.6792,299.416,0.3447,80,0.31,7.394,152,33,18,13,5,158.2632,23.8515,23.406,17.7957,21.639,7141.5207,2816.4044,9903.7202,9.7,20.977,340.4451,3.083,0.0032,5,2,7,0,0,0
35123,25025010408,943,2014_q4,409.9696,409.9696,0.3403,107,0.43,10.9072,203,39,22,26,12,0,25.3656,24.9422,0,25.3656,10399.1249,0,10399.1249,7.93,24.2522,428.7914,3.8831,0.0041,11,0,11,0,0,0
35124,25025010500,1655,2014_q4,716.3557,710.5372,0.3136,171,0.43,9.5626,367,59,37,29,11,5.8185,22.2385,22.3132,16.6735,22.14,15801.2815,97.0148,15860.1152,7.77,22.2896,708.9067,6.4197,0.0039,15,0,15,1,0,1
35125,25025010600,1854,2014_q4,1185.916,1097.4748,0.3057,267,0.59,12.7542,533,90,63,40,10,88.4412,21.6173,21.587,43.343,24.4966,23724.442,3833.3069,29050.9099,7.04,21.1244,1123.0806,10.1704,0.0055,46,0,46,3,0,3
35126,25025010701,1396,2014_q4,961.8885,932.796,0.3186,236,0.67,15.223,462,64,68,34,13,29.0925,22.7209,22.5251,19.5231,22.6268,21193.9646,567.9758,21764.4587,7.71,21.0903,1004.9147,9.1003,0.0065,22,0,22,0,0,0
35127,25025010702,1402,2014_q4,1266.1529,1213.7864,0.3136,295,0.87,18.4611,578,107,74,37,12,52.3665,21.2197,20.9112,34.6368,21.9773,25756.1833,1813.808,27826.6221,7.29,21.575,1193.7966,10.8108,0.0077,40,0,40,0,0,0
35128,25025010801,1651,2014_q4,1315.3208,1296.7016,0.3218,331,0.79,17.7237,577,125,76,48,12,18.6192,22.435,22.3104,20.4651,22.3977,29091.5004,381.0438,29460.1607,7.51,21.5191,1351.8926,12.2425,0.0074,43,1,44,0,0,0
35129,25025010802,1871,2014_q4,1335.9165,1330.098,0.3313,346,0.71,17.3087,628,106,102,62,23,5.8185,24.3784,24.2594,19.5763,24.3659,32425.6611,113.9047,32550.8078,7.57,21.6894,1494.9985,13.5385,0.0072,55,0,55,1,0,1
35130,25025020101,2473,2014_q4,1982.1093,1962.3264,0.3049,466,0.79,18.2044,872,150,113,94,23,19.7829,23.0435,22.6557,24.93,23.0543,45218.8684,493.1877,45696.1424,7.9,20.6972,2184.782,19.785,0.008,77,0,77,3,0,3
35131,25025020200,2302,2014_q4,1220.7928,1211.4832,0.311,292,0.53,13.0577,549,108,97,54,19,9.3096,24.6372,24.3821,22.6967,24.6313,29847.5539,211.2972,30069.7137,8.31,21.8254,1367.5628,12.3844,0.0054,28,0,28,2,0,2
35132,25025020301,1250,2014_q4,356.5099,292.5064,0.3349,81,0.23,5.0097,156,20,14,13,5,64.0035,21.7812,21.7314,21.4063,21.7106,6371.1404,1370.0781,7740.0438,7.97,22.7591,279.9386,2.5351,0.002,11,0,11,0,0,0
35133,25025020302,675,2014_q4,383.507,381.1796,0.2993,87,0.56,14.5685,175,22,32,20,6,2.3274,26.0151,25.5766,0,26.0151,9916.4254,0,9976.973,7.52,22.6372,438.059,3.967,0.0059,10,0,10,1,0,1
35134,25025020303,1632,2014_q4,804.8453,705.9308,0.3392,185,0.43,9.5862,366,60,41,31,11,98.9145,22.2935,22.7628,24.7692,22.676,15737.6683,2450.033,18250.672,7.5,21.8845,719.1233,6.5123,0.004,21,0,21,2,0,2
35135,25025030100,1276,2014_q4,690.9963,687.5052,0.326,171,0.54,14.0975,337,66,53,34,15,3.4911,26.1065,26.105,48.3385,26.444,17948.3545,168.7545,18272.7062,8.59,21.4262,837.6831,7.5859,0.0059,13,0,13,0,0,0
35136,25025030200,1044,2014_q4,558.7075,541.252,0.3441,146,0.52,14.0219,262,53,40,31,13,17.4555,26.9651,27.1032,21.7493,26.8392,14594.9143,379.6449,14995.2623,8.23,21.3843,682.507,6.1807,0.0059,9,0,9,0,0,0
35137,25025030300,2468,2014_q4,1641.7781,1459.0772,0.3186,358,0.59,13.972,692,131,99,71,19,182.7009,23.6814,23.542,37.6531,25.6879,34552.9908,6879.2553,42173.8317,8.21,21.0402,1642.2347,14.8718,0.006,34,6,40,1,0,1
35138,25025030400,1513,2014_q4,880.1854,845.2744,0.3085,193,0.56,14.7044,424,72,60,48,15,34.911,26.2579,26.9724,29.3776,26.3716,22195.1307,1025.6014,23211.8973,8.44,21.9756,1009.9912,9.1463,0.006,22,1,23,0,1,1
35139,25025030500,1457,2014_q4,984.7148,975.4052,0.3345,253,0.67,15.3082,463,83,75,39,11,9.3096,22.848,22.8678,71.5302,23.5257,22286.058,665.9175,23166.105,7.69,21.6617,1028.8209,9.3168,0.0064,18,0,18,0,0,0
35140,25025040100,1188,2014_q4,1258.7714,1251.7892,0.3618,353,1.05,27.0736,547,128,116,73,23,6.9822,25.7844,25.6803,0,25.7844,32276.6334,0,32456.6653,7.39,21.4788,1502.7184,13.6084,0.0115,29,0,29,0,0,0
35141,25025040200,663,2014_q4,655.2846,652.9572,0.3631,172,0.98,24.4192,328,70,51,31,15,2.3274,24.9176,25.3424,0,24.9176,16270.1263,0,16328.1195,8.69,21.6656,750.9658,6.8006,0.0103,9,0,9,0,0,0
35142,25025040300,1894,2014_q4,2344.7181,2338.8996,0.3577,636,1.23,33.0898,1103,219,210,153,52,5.8185,26.9023,26.8021,37.0694,26.9268,62921.7787,215.6883,63135.7553,7.9,21.3066,2953.1615,26.7434,0.0141,52,0,52,1,0,1
35143,25025040401,1174,2014_q4,1340.9706,1292.0952,0.3516,352,1.1,27.6738,677,130,79,79,35,48.8754,25.158,24.8446,140.9961,28.708,32506.531,6891.2408,38496.584,8.06,21.1351,1538.0355,13.9282,0.0119,21,30,51,0,0,0
35144,25025040600,1238,2014_q4,1699.3118,1631.8172,0.3661,463,1.32,33.5838,803,143,151,87,38,67.4946,25.4423,25.3934,28.7118,25.581,41517.1827,1937.8915,43470.0952,7.7,21.1247,1965.3416,17.7978,0.0144,34,0,34,0,0,0
35145,25025040801,1876,2014_q4,1558.4536,1525.87,0.3472,411,0.81,21.4795,711,141,111,102,39,32.5836,26.5179,26.2982,44.4765,26.6343,40462.8681,1449.2045,41508.3207,7.98,21.1214,1915.7295,17.3485,0.0092,41,0,41,0,1,1
35146,25025050101,1713,2014_q4,1797.8412,1779.222,0.4138,580,1.04,26.094,929,210,161,99,40,18.6192,25.0904,24.6314,56.6433,25.2669,44641.3917,1054.6529,45425.8738,10.19,20.9867,2127.1317,19.263,0.0112,18,1,19,1,0,1
35147,25025050200,1695,2014_q4,1538.6828,1524.7184,0.367,435,0.9,21.2884,836,172,115,67,23,13.9644,23.6538,23.7058,60.0151,23.877,36065.3841,838.0749,36739.1292,10.28,20.915,1724.3787,15.6157,0.0092,17,3,20,0,0,0
35148,25025050300,973,2014_q4,510.3282,494.0364,0.3558,136,0.51,13.3808,260,48,33,34,14,16.2918,26.2369,25.8722,25.6437,26.2255,12961.9836,417.782,13383.6122,10.89,20.2311,640.696,5.802,0.006,5,0,5,0,0,0
35149,25025050400,967,2014_q4,859.2388,845.2744,0.3727,242,0.87,20.4623,461,91,71,36,13,13.9644,23.5199,23.4886,28.5432,23.5389,19880.7694,398.5887,20225.5362,9.91,20.8486,953.5761,8.6354,0.0089,12,1,13,0,0,0
35150,25025050500,659,2014_q4,677.3102,661.0184,0.3861,198,1,24.9713,342,79,48,35,12,16.2918,24.9713,24.9814,83.5891,26.2646,16506.4888,1361.8169,17789.2815,10.24,20.7996,793.5968,7.1867,0.0109,7,0,7,0,0,0
35151,25025050600,746,2014_q4,594.7459,544.7068,0.3732,157,0.73,19.1561,294,49,46,35,11,50.0391,26.2412,26.9585,15.5049,25.3489,14293.7601,775.8512,15076.1543,10,22.0963,646.8858,5.8581,0.0079,5,0,5,0,0,0
35152,25025050700,1455,2014_q4,1402.794,1388.8296,0.3904,416,0.95,23.2933,754,166,104,76,33,13.9644,24.5193,24.1617,36.9957,24.6504,34053.1296,516.6228,34579.4332,10.35,20.7005,1645.0376,14.8972,0.0102,9,1,10,0,0,0
35153,25025050901,1324,2014_q4,1676.4129,1596.1176,0.3747,459,1.21,29.4942,854,187,134,79,23,80.2953,24.3754,24.3777,29.8495,24.6693,38906.0049,2396.7746,41355.9328,10.41,20.3538,1911.4818,17.3101,0.0131,10,1,11,0,0,0
35154,25025051000,1670,2014_q4,33471.3047,1680.1844,0.3761,488,1.01,24.1845,900,189,136,77,27,31791.1203,23.945,24.2414,52.7086,45.4079,40232.0155,1675665.4434,1519861.6567,9.91,20.2289,1988.8406,18.0106,0.0108,21,460,481,0,0,0
35155,25025051101,2190,2014_q4,2952.2284,2887.0612,0.3665,825,1.32,33.6262,1548,293,266,150,58,65.1672,25.4744,25.6014,89.7685,26.8782,73546.1518,5849.9618,79350.5854,9.25,21.2953,3453.6258,31.2755,0.0143,34,19,53,0,0,0
35156,25025051200,1023,2014_q4,1146.1687,1114.7488,0.3714,327,1.09,26.8416,563,113,99,58,19,31.4199,24.6253,24.8877,34.6042,24.9716,27451.0236,1087.2605,28621.6663,9.39,22.3796,1226.6091,11.108,0.0109,29,0,29,0,0,0
35157,25025060101,1575,2014_q4,2120.1198,2117.7924,0.358,587,1.34,33.3743,1085,217,184,111,29,2.3274,24.9062,24.6521,47.7832,24.9755,52746.1611,111.2106,52951.0521,7.9,21.0556,2505.0882,22.6857,0.0144,31,1,32,0,0,0
35158,25025060200,927,2014_q4,1213.8348,1209.18,0.3521,331,1.3,32.9303,610,123,83,74,20,4.6548,25.331,25.3984,67.5693,25.544,30629.7386,314.5216,31006.1961,7.78,21.2502,1441.3893,13.053,0.0141,15,0,15,0,0,0
35159,25025060301,1540,2014_q4,1986.631,1974.994,0.3583,535,1.28,30.9755,990,204,160,101,40,11.637,24.1996,23.9488,21.3349,24.1949,47794.0648,248.2742,48066.3384,8.25,20.963,2279.9225,20.6466,0.0134,22,0,22,0,0,0
35160,25025060400,2378,2014_q4,3000.0511,2987.2504,0.3505,799,1.26,32.0727,1506,270,246,174,67,12.8007,25.4545,25.485,31.871,25.4948,76038.9653,407.9711,76485.7028,8.22,21.4601,3543.2769,32.0873,0.0135,46,1,47,0,0,0
35161,25025060501,1831,2014_q4,2309.2726,2279.0164,0.3569,610,1.24,32.0198,1120,234,176,147,58,30.2562,25.8224,25.5605,52.5356,26.1891,58849.6731,1589.5276,60477.771,7.81,21.1679,2780.1422,25.1765,0.0138,23,0,23,0,0,0
35162,25025060600,1370,2014_q4,1430.9869,1252.9408,0.3439,326,0.91,23.9775,582,114,103,76,20,178.0461,26.3489,26.6156,27.3888,26.4135,33013.6118,4876.469,37797.3725,7.13,21.3294,1547.7995,14.0166,0.0102,15,1,16,0,0,0
35163,25025060700,617,2014_q4,506.7282,504.4008,0.3628,142,0.82,20.9483,269,62,34,28,13,2.3274,25.5467,25.3032,83.3941,26.2656,12885.7759,194.0914,13309.5202,10.32,20.4652,629.642,5.7019,0.0092,2,0,2,0,0,0
35164,25025060800,2002,2014_q4,2279.4036,2242.1652,0.3478,608,1.12,28.0249,1127,230,166,130,38,37.2384,25.0222,24.7994,131.176,27.2449,56103.9061,4884.7844,62102.1231,8.35,21.4402,2616.7568,23.6969,0.0118,30,12,42,0,0,0
35165,25025061000,1239,2014_q4,1146.9936,1146.9936,0.3656,313,0.93,23.439,587,118,90,68,27,0,25.2032,25.2349,0,25.2032,28907.9091,0,28907.9091,9,21.619,1337.15,12.109,0.0098,16,0,16,0,0,0
35167,25025061200,1753,2014_q4,2147.2579,1971.5392,0.3223,498,1.12,27.32,947,186,112,110,37,175.7187,24.3929,23.8273,41.6446,25.8865,48091.5586,7317.735,55584.9916,7.85,21.2869,2259.2079,20.459,0.0117,32,7,39,0,0,0
35168,25025070101,2875,2014_q4,1803.1936,1491.322,0.291,341,0.52,11.9342,665,104,76,62,22,311.8716,22.9503,22.7629,31.4439,24.8065,34226.2873,9806.4594,44730.922,6.36,21.3904,1600.0762,14.49,0.005,40,12,52,2,4,6
35169,25025070200,1533,2014_q4,909.8103,794.604,0.4315,274,0.52,12.8056,384,87,60,62,27,115.2063,24.6262,24.2711,13.9961,23.5455,19568.077,1612.4389,21421.9384,7.3,21.9271,892.4154,8.0816,0.0053,17,1,18,0,0,0
35170,25025070300,2448,2014_q4,2427.8911,1954.2652,0.3329,508,0.8,18.9046,879,172,138,92,30,473.6259,23.6307,23.2187,71.1114,33.2034,46180.6547,33680.2008,80614.2393,7.66,20.9781,2201.3762,19.9353,0.0081,71,7,78,3,0,3
35171,25025070402,666,2014_q4,571.9559,498.6428,0.4189,169,0.75,16.0469,281,51,38,22,8,73.3131,21.3958,21.0172,113.3424,30.353,10668.8616,8309.4827,17360.5774,9.17,21.3558,499.5766,4.5241,0.0068,3,34,37,0,0,0
