muni_id,municipal,owner_type,owner_ty_te,fuel,hybrid,veh_tot,dvmtmpg_vh,dvmt_mean,mpg_mean,glpday_val,year_q
31,BILLERICA,1,Noncommercial,Gasoline,1,360,131,36.3958,39.0679,122.04,2014_q2
31,BILLERICA,1,Noncommercial,Other,0,1,0,,,,2014_q2
31,BILLERICA,2,Commercial,Diesel,0,133,17,33.6591,12.4745,45.87,2014_q2
31,BILLERICA,2,Commercial,Flexfuel,0,250,52,49.5552,15.0369,171.37,2014_q2
31,BILLERICA,2,Commercial,Gasoline,0,868,342,39.6188,16.2428,834.19,2014_q2
31,BILLERICA,2,Commercial,Gasoline,1,6,1,102.077,49.5521,2.06,2014_q2
31,BILLERICA,2,Commercial,Other,0,7,0,,,,2014_q2
32,BLACKSTONE,1,Noncommercial,Diesel,0,121,40,31.1238,14.7646,84.32,2014_q2
32,BLACKSTONE,1,Noncommercial,Elect,0,1,0,0.587,,,2014_q2
32,BLACKSTONE,1,Noncommercial,Flexfuel,0,386,148,36.5534,18.0824,299.18,2014_q2
32,BLACKSTONE,1,Noncommercial,Gasoline,0,6657,2447,32.0041,20.1691,3882.87,2014_q2
32,BLACKSTONE,1,Noncommercial,Gasoline,1,59,23,43.1173,40.7603,24.33,2014_q2
32,BLACKSTONE,2,Commercial,Diesel,0,25,4,42.4268,15.0851,11.25,2014_q2
32,BLACKSTONE,2,Commercial,Flexfuel,0,14,5,54.2935,14.2577,19.04,2014_q2
32,BLACKSTONE,2,Commercial,Gasoline,0,137,45,34.673,16.5162,94.47,2014_q2
33,BLANDFORD,1,Noncommercial,Diesel,0,32,16,38.4897,17.6003,34.99,2014_q2
33,BLANDFORD,1,Noncommercial,Flexfuel,0,75,29,36.6715,17.3487,61.3,2014_q2
33,BLANDFORD,1,Noncommercial,Gasoline,0,979,358,34.4062,19.2963,638.33,2014_q2
33,BLANDFORD,1,Noncommercial,Gasoline,1,14,5,35.2494,25.9951,6.78,2014_q2
33,BLANDFORD,2,Commercial,Diesel,0,1,1,35.3676,12.6313,2.8,2014_q2
33,BLANDFORD,2,Commercial,Flexfuel,0,4,1,42.7068,14.8804,2.87,2014_q2
33,BLANDFORD,2,Commercial,Gasoline,0,12,3,58.7268,13.6363,12.92,2014_q2
34,BOLTON,1,Noncommercial,Diesel,0,85,30,30.9183,20.7459,44.71,2014_q2
34,BOLTON,1,Noncommercial,Elect,0,3,0,32.504,,,2014_q2
34,BOLTON,1,Noncommercial,Flexfuel,0,196,62,37.4917,17.438,133.3,2014_q2
34,BOLTON,1,Noncommercial,Gasoline,0,3680,1460,35.5012,20.1849,2567.85,2014_q2
34,BOLTON,1,Noncommercial,Gasoline,1,164,60,42.1575,41.5413,60.89,2014_q2
34,BOLTON,1,Noncommercial,Other,0,1,0,,,,2014_q2
34,BOLTON,2,Commercial,Diesel,0,7,2,30.1721,13.5605,4.45,2014_q2
34,BOLTON,2,Commercial,Flexfuel,0,9,3,25.1708,17.7676,4.25,2014_q2
34,BOLTON,2,Commercial,Gasoline,0,84,35,39.2389,17.5622,78.2,2014_q2
34,BOLTON,2,Commercial,Gasoline,1,5,1,36.9283,23.5212,1.57,2014_q2
35,BOSTON,1,Noncommercial,Diesel,0,1347,400,31.5086,26.3807,477.751,2014_q2
35,BOSTON,1,Noncommercial,Elect,0,44,0,21.9795,,,2014_q2
35,BOSTON,1,Noncommercial,Flexfuel,0,5723,2102,27.8561,17.7791,3293.38,2014_q2
35,BOSTON,1,Noncommercial,Gasoline,0,220633,84680,24.2946,20.7735,99033,2014_q2
35,BOSTON,1,Noncommercial,Gasoline,1,4769,1759,29.8373,39.2909,1335.77,2014_q2
35,BOSTON,1,Noncommercial,Other,0,10,0,,,,2014_q2
35,BOSTON,2,Commercial,Diesel,0,824,39,33.0855,15.5443,83.01,2014_q2
35,BOSTON,2,Commercial,Elect,0,7,0,36.6603,,,2014_q2
35,BOSTON,2,Commercial,Flexfuel,0,4948,390,45.2991,18.9683,931.38,2014_q2
35,BOSTON,2,Commercial,Gasoline,0,30178,3825,42.591,22.6046,7206.95,2014_q2
35,BOSTON,2,Commercial,Gasoline,1,1201,320,89.6563,35.8227,800.89,2014_q2
35,BOSTON,2,Commercial,Other,0,54,0,,,,2014_q2
36,BOURNE,1,Noncommercial,Diesel,0,212,70,35.5482,20.7296,120.04,2014_q2
36,BOURNE,1,Noncommercial,Elect,0,3,0,44.4888,,,2014_q2
36,BOURNE,1,Noncommercial,Flexfuel,0,706,255,36.5067,17.3162,537.6,2014_q2
36,BOURNE,1,Noncommercial,Gasoline,0,13394,5052,34.517,20.2257,8621.68,2014_q2
36,BOURNE,1,Noncommercial,Gasoline,1,244,113,45.8093,41.7523,123.98,2014_q2
36,BOURNE,1,Noncommercial,Other,0,1,0,,,,2014_q2
36,BOURNE,2,Commercial,Diesel,0,61,12,31.6967,14.1767,26.83,2014_q2
36,BOURNE,2,Commercial,Flexfuel,0,51,11,49.5258,16.8299,32.37,2014_q2
36,BOURNE,2,Commercial,Gasoline,0,546,199,40.297,16.8518,475.86,2014_q2
36,BOURNE,2,Commercial,Gasoline,1,11,3,59.5066,37.1916,4.8,2014_q2
36,BOURNE,2,Commercial,Other,0,1,0,,,,2014_q2
37,BOXBOROUGH,1,Noncommercial,Diesel,0,45,17,48.6287,21.9514,37.66,2014_q2
37,BOXBOROUGH,1,Noncommercial,Elect,0,1,0,14.8681,,,2014_q2
37,BOXBOROUGH,1,Noncommercial,Flexfuel,0,110,41,34.3834,17.8989,78.76,2014_q2
37,BOXBOROUGH,1,Noncommercial,Gasoline,0,3619,1427,34.7089,21.1255,2344.54,2014_q2
37,BOXBOROUGH,1,Noncommercial,Gasoline,1,148,65,41.5038,41.9166,64.36,2014_q2
37,BOXBOROUGH,2,Commercial,Diesel,0,15,1,17.4857,13.5548,1.29,2014_q2
37,BOXBOROUGH,2,Commercial,Flexfuel,0,15,4,52.4129,15.5528,13.48,2014_q2
37,BOXBOROUGH,2,Commercial,Gasoline,0,114,44,46.7403,17.7337,115.97,2014_q2
37,BOXBOROUGH,2,Commercial,Gasoline,1,2,1,48.1914,49.6819,0.97,2014_q2
38,BOXFORD,1,Noncommercial,Diesel,0,118,37,39.4247,21.4076,68.14,2014_q2
38,BOXFORD,1,Noncommercial,Elect,0,4,0,57.8,,,2014_q2
38,BOXFORD,1,Noncommercial,Flexfuel,0,312,115,39.3955,16.5915,273.06,2014_q2
38,BOXFORD,1,Noncommercial,Gasoline,0,5988,2297,34.5658,19.6719,4036.09,2014_q2
38,BOXFORD,1,Noncommercial,Gasoline,1,151,53,41.8635,37.8177,58.67,2014_q2
38,BOXFORD,2,Commercial,Diesel,0,23,4,37.8338,14.0125,10.8,2014_q2
38,BOXFORD,2,Commercial,Flexfuel,0,35,10,50.72,14.8826,34.08,2014_q2
38,BOXFORD,2,Commercial,Gasoline,0,191,75,36.6372,17.0607,161.06,2014_q2
38,BOXFORD,2,Commercial,Gasoline,1,3,0,,,,2014_q2
38,BOXFORD,2,Commercial,Other,0,1,0,,,,2014_q2
39,BOYLSTON,1,Noncommercial,Diesel,0,65,23,34.7236,24.07,33.18,2014_q2
39,BOYLSTON,1,Noncommercial,Flexfuel,0,160,65,35.8977,17.2508,135.26,2014_q2
39,BOYLSTON,1,Noncommercial,Gasoline,0,3285,1279,34.1968,20.355,2148.75,2014_q2
39,BOYLSTON,1,Noncommercial,Gasoline,1,77,37,45.0661,39.1695,42.57,2014_q2
39,BOYLSTON,2,Commercial,Diesel,0,25,2,11.9116,13.162,1.81,2014_q2
39,BOYLSTON,2,Commercial,Flexfuel,0,22,9,51.1946,15.2164,30.28,2014_q2
39,BOYLSTON,2,Commercial,Gasoline,0,208,77,37.6357,18.4736,156.87,2014_q2
40,BRAINTREE,1,Noncommercial,Diesel,0,153,47,30.9771,19.4642,74.8,2014_q2
40,BRAINTREE,1,Noncommercial,Elect,0,1,0,,,,2014_q2
40,BRAINTREE,1,Noncommercial,Flexfuel,0,1203,446,30.5456,17.2854,788.14,2014_q2
40,BRAINTREE,1,Noncommercial,Gasoline,0,22701,9315,26.1652,20.1089,12120.5,2014_q2
40,BRAINTREE,1,Noncommercial,Gasoline,1,332,112,33.162,36.6178,101.43,2014_q2
40,BRAINTREE,2,Commercial,Diesel,0,232,27,33.9846,13.306,68.96,2014_q2
40,BRAINTREE,2,Commercial,Flexfuel,0,237,42,52.8684,15.7962,140.57,2014_q2
40,BRAINTREE,2,Commercial,Gasoline,0,1028,352,37.8952,16.9981,784.74,2014_q2
40,BRAINTREE,2,Commercial,Gasoline,1,12,3,61.3828,31.9148,5.77,2014_q2
40,BRAINTREE,2,Commercial,Other,0,51,0,,,,2014_q2
41,BREWSTER,1,Noncommercial,Diesel,0,158,68,30.1901,18.6116,110.304,2014_q2
41,BREWSTER,1,Noncommercial,Elect,0,1,0,,,,2014_q2
41,BREWSTER,1,Noncommercial,Flexfuel,0,364,136,30.8423,16.7782,250,2014_q2
41,BREWSTER,1,Noncommercial,Gasoline,0,7754,2964,28.3674,19.5923,4291.52,2014_q2
41,BREWSTER,1,Noncommercial,Gasoline,1,248,100,36.7129,40.3749,90.93,2014_q2
41,BREWSTER,1,Noncommercial,Other,0,3,0,,,,2014_q2
41,BREWSTER,2,Commercial,Diesel,0,24,7,16.278,12.6889,8.98,2014_q2
41,BREWSTER,2,Commercial,Elect,0,1,0,,,,2014_q2
41,BREWSTER,2,Commercial,Flexfuel,0,24,8,59.9064,17.5614,27.29,2014_q2
41,BREWSTER,2,Commercial,Gasoline,0,218,79,29.9685,16.0673,147.35,2014_q2
42,BRIDGEWATER,1,Noncommercial,Diesel,0,165,51,33.3408,17.9991,94.47,2014_q2
42,BRIDGEWATER,1,Noncommercial,Elect,0,2,0,,,,2014_q2
42,BRIDGEWATER,1,Noncommercial,Flexfuel,0,898,349,37.1345,17.2276,752.28,2014_q2
42,BRIDGEWATER,1,Noncommercial,Gasoline,0,15330,6049,33.8347,20.1704,10146.8,2014_q2
42,BRIDGEWATER,1,Noncommercial,Gasoline,1,205,68,40.6421,37.8118,73.09,2014_q2
42,BRIDGEWATER,1,Noncommercial,Other,0,1,0,,,,2014_q2
42,BRIDGEWATER,2,Commercial,Diesel,0,80,12,35.4528,14.9118,28.53,2014_q2
42,BRIDGEWATER,2,Commercial,Flexfuel,0,137,44,72.4598,17.1245,186.18,2014_q2
42,BRIDGEWATER,2,Commercial,Gasoline,0,484,200,43.6972,16.7814,520.782,2014_q2
42,BRIDGEWATER,2,Commercial,Gasoline,1,5,2,51.666,32.5968,3.17,2014_q2
42,BRIDGEWATER,2,Commercial,Other,0,5,0,,,,2014_q2
43,BRIMFIELD,1,Noncommercial,Diesel,0,99,32,30.577,16.7746,58.33,2014_q2
43,BRIMFIELD,1,Noncommercial,Elect,0,1,0,,,,2014_q2
43,BRIMFIELD,1,Noncommercial,Flexfuel,0,191,79,42.5107,17.4559,192.39,2014_q2
43,BRIMFIELD,1,Noncommercial,Gasoline,0,2842,1071,36.2488,19.594,1981.34,2014_q2
43,BRIMFIELD,1,Noncommercial,Gasoline,1,51,17,49.3865,37.0018,22.69,2014_q2
43,BRIMFIELD,2,Commercial,Diesel,0,11,2,45.1838,12.2284,7.39,2014_q2
43,BRIMFIELD,2,Commercial,Flexfuel,0,15,7,64.0212,18.4347,24.31,2014_q2
43,BRIMFIELD,2,Commercial,Gasoline,0,50,16,41.5637,16.5592,40.16,2014_q2
44,BROCKTON,1,Noncommercial,Diesel,0,243,73,28.9162,17.7013,119.25,2014_q2
44,BROCKTON,1,Noncommercial,Elect,0,1,0,25.4,,,2014_q2
44,BROCKTON,1,Noncommercial,Flexfuel,0,1868,724,31.315,17.7521,1277.15,2014_q2
44,BROCKTON,1,Noncommercial,Gasoline,0,48708,18456,29.9632,20.2878,27257.7,2014_q2
44,BROCKTON,1,Noncommercial,Gasoline,1,375,130,41.3453,37.2609,144.25,2014_q2
44,BROCKTON,1,Noncommercial,Other,0,2,0,,,,2014_q2
44,BROCKTON,2,Commercial,Diesel,0,151,14,40.7364,15.9572,35.74,2014_q2
44,BROCKTON,2,Commercial,Elect,0,1,0,,,,2014_q2
44,BROCKTON,2,Commercial,Flexfuel,0,217,65,50.2109,16.0418,203.45,2014_q2
44,BROCKTON,2,Commercial,Gasoline,0,1176,402,44.0438,19.2251,920.964,2014_q2
44,BROCKTON,2,Commercial,Gasoline,1,9,4,80.3159,40.5636,7.92,2014_q2
44,BROCKTON,2,Commercial,Other,0,10,0,,,,2014_q2
45,BROOKFIELD,1,Noncommercial,Diesel,0,60,19,28.2976,13.5191,39.77,2014_q2
45,BROOKFIELD,1,Noncommercial,Flexfuel,0,163,69,40.4039,18.2285,152.94,2014_q2
45,BROOKFIELD,1,Noncommercial,Gasoline,0,2578,981,35.4127,19.7335,1760.45,2014_q2
45,BROOKFIELD,1,Noncommercial,Gasoline,1,33,9,54.0476,39.547,12.3,2014_q2
45,BROOKFIELD,2,Commercial,Diesel,0,4,2,31.556,12.0673,5.23,2014_q2
45,BROOKFIELD,2,Commercial,Elect,0,1,0,,,,2014_q2
45,BROOKFIELD,2,Commercial,Flexfuel,0,10,3,52.232,15.0669,10.4,2014_q2
45,BROOKFIELD,2,Commercial,Gasoline,0,57,9,36.7454,16.5603,19.97,2014_q2
45,BROOKFIELD,2,Commercial,Gasoline,1,1,1,6.0539,14.7656,0.41,2014_q2
45,BROOKFIELD,2,Commercial,Other,0,1,0,,,,2014_q2
46,BROOKLINE,1,Noncommercial,Diesel,0,227,77,30.0414,28.9257,79.97,2014_q2
46,BROOKLINE,1,Noncommercial,Elect,0,31,0,23.2598,,,2014_q2
46,BROOKLINE,1,Noncommercial,Flexfuel,0,286,100,27.2552,18.0929,150.64,2014_q2
46,BROOKLINE,1,Noncommercial,Gasoline,0,21876,8282,21.5207,21.3735,8339.07,2014_q2
46,BROOKLINE,1,Noncommercial,Gasoline,1,1340,525,24.6608,40.2903,321.34,2014_q2
46,BROOKLINE,1,Noncommercial,Other,0,1,1,18.133,13.1399,1.38,2014_q2
46,BROOKLINE,2,Commercial,Diesel,0,14,1,16.5477,26.2662,0.63,2014_q2
46,BROOKLINE,2,Commercial,Flexfuel,0,39,12,33.68,16.2313,24.9,2014_q2
46,BROOKLINE,2,Commercial,Gasoline,0,601,207,23.7457,18.3136,268.4,2014_q2
46,BROOKLINE,2,Commercial,Gasoline,1,14,9,18.5309,39.3344,4.24,2014_q2
47,BUCKLAND,1,Noncommercial,Diesel,0,42,19,37.1996,16.9129,41.79,2014_q2
47,BUCKLAND,1,Noncommercial,Flexfuel,0,57,24,37.0228,15.534,57.2,2014_q2
47,BUCKLAND,1,Noncommercial,Gasoline,0,1264,477,34.8653,21.2177,783.813,2014_q2
47,BUCKLAND,1,Noncommercial,Gasoline,1,45,22,45.1521,42.2341,23.52,2014_q2
47,BUCKLAND,1,Noncommercial,Other,0,2,0,,,,2014_q2
47,BUCKLAND,2,Commercial,Diesel,0,3,2,25.2782,12.0086,4.21,2014_q2
47,BUCKLAND,2,Commercial,Flexfuel,0,2,1,7.68,13.4737,0.57,2014_q2
47,BUCKLAND,2,Commercial,Gasoline,0,13,2,45.0838,16.6055,5.43,2014_q2
47,BUCKLAND,2,Commercial,Other,0,1,0,,,,2014_q2
48,BURLINGTON,1,Noncommercial,Diesel,0,95,37,28.7352,18.1002,58.74,2014_q2
48,BURLINGTON,1,Noncommercial,Flexfuel,0,711,256,30.5585,17.6607,442.96,2014_q2
48,BURLINGTON,1,Noncommercial,Gasoline,0,16555,6740,26.933,20.7507,8748.07,2014_q2
48,BURLINGTON,1,Noncommercial,Gasoline,1,301,106,32.5792,38.6113,89.44,2014_q2
48,BURLINGTON,2,Commercial,Diesel,0,66,11,33.8348,13.0453,28.53,2014_q2
48,BURLINGTON,2,Commercial,Flexfuel,0,114,27,50.828,16.1283,85.09,2014_q2
48,BURLINGTON,2,Commercial,Gasoline,0,616,243,34.8262,17.5438,482.38,2014_q2
48,BURLINGTON,2,Commercial,Gasoline,1,12,4,59.7703,43.7077,5.47,2014_q2
48,BURLINGTON,2,Commercial,Other,0,1,0,,,,2014_q2
49,CAMBRIDGE,1,Noncommercial,Diesel,0,457,133,28.3172,30.6293,122.96,2014_q2
49,CAMBRIDGE,1,Noncommercial,Elect,0,27,0,21.6913,,,2014_q2
49,CAMBRIDGE,1,Noncommercial,Flexfuel,0,521,187,31.1238,18.6126,312.7,2014_q2
49,CAMBRIDGE,1,Noncommercial,Gasoline,0,36035,12960,21.2213,21.8709,12575.1,2014_q2
49,CAMBRIDGE,1,Noncommercial,Gasoline,1,2111,801,24.0264,41.2534,466.51,2014_q2
49,CAMBRIDGE,1,Noncommercial,Other,0,1,0,,,,2014_q2
49,CAMBRIDGE,2,Commercial,Diesel,0,83,12,11.331,13.6245,9.98,2014_q2
49,CAMBRIDGE,2,Commercial,Elect,0,9,0,,,,2014_q2
49,CAMBRIDGE,2,Commercial,Flexfuel,0,155,35,33.4414,17.2251,67.95,2014_q2
49,CAMBRIDGE,2,Commercial,Gasoline,0,1114,413,25.0366,18.7481,551.53,2014_q2
49,CAMBRIDGE,2,Commercial,Gasoline,1,72,21,34.4264,34.361,21.04,2014_q2
49,CAMBRIDGE,2,Commercial,Other,0,5,0,,,,2014_q2
50,CANTON,1,Noncommercial,Diesel,0,105,33,37.3209,18.8692,65.27,2014_q2
50,CANTON,1,Noncommercial,Elect,0,4,0,21.1581,,,2014_q2
50,CANTON,1,Noncommercial,Flexfuel,0,621,234,33.78,17.394,454.44,2014_q2
50,CANTON,1,Noncommercial,Gasoline,0,14297,5672,29.4099,20.2863,8222.95,2014_q2
50,CANTON,1,Noncommercial,Gasoline,1,296,99,38.8214,38.3833,100.13,2014_q2
50,CANTON,1,Noncommercial,Other,0,2,0,,,,2014_q2
50,CANTON,2,Commercial,Diesel,0,136,17,39.3351,14.3343,46.65,2014_q2
50,CANTON,2,Commercial,Elect,0,2,0,,,,2014_q2
50,CANTON,2,Commercial,Flexfuel,0,241,73,61.9235,16.2051,278.95,2014_q2
50,CANTON,2,Commercial,Gasoline,0,855,295,38.7926,17.5236,653.05,2014_q2
50,CANTON,2,Commercial,Gasoline,1,10,1,152.251,45.9974,3.31,2014_q2
50,CANTON,2,Commercial,Other,0,12,0,,,,2014_q2
51,CARLISLE,1,Noncommercial,Diesel,0,101,34,28.8079,23.4715,41.73,2014_q2
51,CARLISLE,1,Noncommercial,Elect,0,4,0,28.9346,,,2014_q2
51,CARLISLE,1,Noncommercial,Flexfuel,0,154,55,38.2314,16.6179,126.534,2014_q2
51,CARLISLE,1,Noncommercial,Gasoline,0,3697,1399,30.132,19.7712,2132.12,2014_q2
51,CARLISLE,1,Noncommercial,Gasoline,1,229,94,36.1488,40.4137,84.08,2014_q2
51,CARLISLE,1,Noncommercial,Other,0,1,0,,,,2014_q2
51,CARLISLE,2,Commercial,Diesel,0,3,1,13.0263,13.5691,0.96,2014_q2
51,CARLISLE,2,Commercial,Flexfuel,0,14,2,58.6422,16.8029,6.98,2014_q2
51,CARLISLE,2,Commercial,Gasoline,0,82,34,25.8716,16.6471,52.84,2014_q2
51,CARLISLE,2,Commercial,Gasoline,1,3,1,38.7317,42.0997,0.92,2014_q2
51,CARLISLE,2,Commercial,Other,0,1,0,,,,2014_q2
52,CARVER,1,Noncommercial,Diesel,0,147,54,37.6816,13.8056,147.39,2014_q2
52,CARVER,1,Noncommercial,Elect,0,1,0,,,,2014_q2
52,CARVER,1,Noncommercial,Flexfuel,0,509,194,41.5613,17.4877,461.06,2014_q2
52,CARVER,1,Noncommercial,Gasoline,0,8270,3192,36.3574,19.8584,5844,2014_q2
52,CARVER,1,Noncommercial,Gasoline,1,110,46,46.0094,39.6856,53.33,2014_q2
52,CARVER,1,Noncommercial,Other,0,2,0,,,,2014_q2
52,CARVER,2,Commercial,Diesel,0,33,6,29.6956,14.885,11.97,2014_q2
52,CARVER,2,Commercial,Flexfuel,0,34,13,61.9393,15.7422,51.15,2014_q2
52,CARVER,2,Commercial,Gasoline,0,159,57,34.7624,16.8505,117.59,2014_q2
52,CARVER,2,Commercial,Gasoline,1,3,1,74.2219,19.5836,3.79,2014_q2
52,CARVER,2,Commercial,Other,0,1,0,,,,2014_q2
53,CHARLEMONT,1,Noncommercial,Diesel,0,37,11,40.8694,20.7172,21.7,2014_q2
53,CHARLEMONT,1,Noncommercial,Flexfuel,0,42,12,38.2442,16.4905,27.83,2014_q2
53,CHARLEMONT,1,Noncommercial,Gasoline,0,947,352,33.9396,20.2008,591.4,2014_q2
53,CHARLEMONT,1,Noncommercial,Gasoline,1,12,5,52.2482,31.1001,8.4,2014_q2
53,CHARLEMONT,2,Commercial,Diesel,0,3,3,15.1583,13.9923,3.25,2014_q2
53,CHARLEMONT,2,Commercial,Flexfuel,0,1,0,,,,2014_q2
53,CHARLEMONT,2,Commercial,Gasoline,0,25,7,21.1667,15.7624,9.4,2014_q2
54,CHARLTON,1,Noncommercial,Diesel,0,213,65,29.5687,16.0592,119.68,2014_q2
54,CHARLTON,1,Noncommercial,Elect,0,1,0,,,,2014_q2
54,CHARLTON,1,Noncommercial,Flexfuel,0,671,264,37.2919,17.8423,551.782,2014_q2
54,CHARLTON,1,Noncommercial,Gasoline,0,9378,3637,34.8074,20.3279,6227.62,2014_q2
54,CHARLTON,1,Noncommercial,Gasoline,1,148,61,45.0153,41.2178,66.62,2014_q2
54,CHARLTON,1,Noncommercial,Other,0,1,0,,,,2014_q2
54,CHARLTON,2,Commercial,Diesel,0,34,6,23.6982,12.8561,11.06,2014_q2
54,CHARLTON,2,Commercial,Flexfuel,0,21,5,55.1794,17.869,15.44,2014_q2
54,CHARLTON,2,Commercial,Gasoline,0,258,71,41.9406,16.925,175.94,2014_q2
54,CHARLTON,2,Commercial,Gasoline,1,4,2,98.5876,48.0915,4.1,2014_q2
54,CHARLTON,2,Commercial,Other,0,2,0,,,,2014_q2
55,CHATHAM,1,Noncommercial,Diesel,0,102,35,29.8069,17.167,60.77,2014_q2
55,CHATHAM,1,Noncommercial,Flexfuel,0,251,92,26.6228,16.4206,149.16,2014_q2
55,CHATHAM,1,Noncommercial,Gasoline,0,5472,2081,24.5021,19.3583,2633.95,2014_q2
55,CHATHAM,1,Noncommercial,Gasoline,1,152,71,32.8065,40.4316,57.61,2014_q2
55,CHATHAM,1,Noncommercial,Other,0,1,0,,,,2014_q2
55,CHATHAM,2,Commercial,Diesel,0,34,7,26.5408,15.7579,11.79,2014_q2
55,CHATHAM,2,Commercial,Flexfuel,0,50,14,37.1063,16.3464,31.78,2014_q2
55,CHATHAM,2,Commercial,Gasoline,0,246,109,23.7908,16.9269,153.2,2014_q2
55,CHATHAM,2,Commercial,Gasoline,1,3,2,46.4203,44.0003,2.11,2014_q2
55,CHATHAM,2,Commercial,Other,0,2,0,,,,2014_q2
56,CHELMSFORD,1,Noncommercial,Diesel,0,227,73,33.2094,18.2455,132.87,2014_q2
56,CHELMSFORD,1,Noncommercial,Elect,0,5,0,14.981,,,2014_q2
56,CHELMSFORD,1,Noncommercial,Flexfuel,0,1082,396,33.2303,17.5003,751.94,2014_q2
56,CHELMSFORD,1,Noncommercial,Gasoline,0,24646,9868,30.0644,20.8223,14248,2014_q2
56,CHELMSFORD,1,Noncommercial,Gasoline,1,571,221,37.1856,39.5204,207.944,2014_q2
56,CHELMSFORD,2,Commercial,Diesel,0,130,14,42.6852,13.7694,43.4,2014_q2
56,CHELMSFORD,2,Commercial,Flexfuel,0,255,86,49.7007,17.8712,239.17,2014_q2
56,CHELMSFORD,2,Commercial,Gasoline,0,953,374,39.647,17.8146,832.35,2014_q2
56,CHELMSFORD,2,Commercial,Gasoline,1,11,4,33.9906,34.2475,3.97,2014_q2
56,CHELMSFORD,2,Commercial,Other,0,4,0,,,,2014_q2
57,CHELSEA,1,Noncommercial,Diesel,0,54,17,28.1188,16.3091,29.31,2014_q2
57,CHELSEA,1,Noncommercial,Flexfuel,0,345,135,26.1064,17.0432,206.79,2014_q2
57,CHELSEA,1,Noncommercial,Gasoline,0,13135,5416,24.0061,20.1899,6439.71,2014_q2
57,CHELSEA,1,Noncommercial,Gasoline,1,132,49,35.2749,39.7716,43.46,2014_q2
57,CHELSEA,2,Commercial,Diesel,0,110,3,32.2585,14.4011,6.72,2014_q2
57,CHELSEA,2,Commercial,Flexfuel,0,65,16,30.071,17.6305,27.29,2014_q2
57,CHELSEA,2,Commercial,Gasoline,0,547,184,32.6335,18.0762,332.18,2014_q2
57,CHELSEA,2,Commercial,Gasoline,1,5,0,,,,2014_q2
57,CHELSEA,2,Commercial,Other,0,22,0,,,,2014_q2
58,CHESHIRE,1,Noncommercial,Diesel,0,47,22,32.4175,14.4457,49.37,2014_q2
58,CHESHIRE,1,Noncommercial,Flexfuel,0,176,54,29.4434,16.7064,95.17,2014_q2
58,CHESHIRE,1,Noncommercial,Gasoline,0,2537,1011,29.1731,19.7406,1494.08,2014_q2
58,CHESHIRE,1,Noncommercial,Gasoline,1,32,9,46.794,34.2674,12.29,2014_q2
58,CHESHIRE,2,Commercial,Diesel,0,7,1,24.7397,13.519,1.83,2014_q2
58,CHESHIRE,2,Commercial,Flexfuel,0,3,3,33.9197,17.0737,5.96,2014_q2
58,CHESHIRE,2,Commercial,Gasoline,0,49,18,22.3692,15.4448,26.07,2014_q2
58,CHESHIRE,2,Commercial,Other,0,2,0,,,,2014_q2
59,CHESTER,1,Noncommercial,Diesel,0,40,20,37.3576,19.7294,37.87,2014_q2
59,CHESTER,1,Noncommercial,Flexfuel,0,62,25,41.414,16.8322,61.51,2014_q2
59,CHESTER,1,Noncommercial,Gasoline,0,998,396,37.8186,19.3997,771.98,2014_q2
59,CHESTER,1,Noncommercial,Gasoline,1,11,4,49.7588,37.7676,5.27,2014_q2
59,CHESTER,2,Commercial,Diesel,0,6,0,,,,2014_q2
59,CHESTER,2,Commercial,Flexfuel,0,1,0,,,,2014_q2
59,CHESTER,2,Commercial,Gasoline,0,9,3,23.6399,21.0444,3.37,2014_q2
60,CHESTERFIELD,1,Noncommercial,Diesel,0,40,16,40.3123,14.5237,44.41,2014_q2
60,CHESTERFIELD,1,Noncommercial,Flexfuel,0,56,21,32.5112,15.8665,43.03,2014_q2
60,CHESTERFIELD,1,Noncommercial,Gasoline,0,943,366,34.5802,19.7922,639.462,2014_q2
60,CHESTERFIELD,1,Noncommercial,Gasoline,1,22,12,48.8928,36.9933,15.86,2014_q2
60,CHESTERFIELD,2,Commercial,Diesel,0,2,0,,,,2014_q2
60,CHESTERFIELD,2,Commercial,Flexfuel,0,3,0,,,,2014_q2
60,CHESTERFIELD,2,Commercial,Gasoline,0,9,5,31.3853,14.5842,10.76,2014_q2
60,CHESTERFIELD,2,Commercial,Gasoline,1,1,0,,,,2014_q2
61,CHICOPEE,1,Noncommercial,Diesel,0,278,83,29.5479,17.2539,142.14,2014_q2
61,CHICOPEE,1,Noncommercial,Elect,0,2,0,7.2318,,,2014_q2
61,CHICOPEE,1,Noncommercial,Flexfuel,0,1405,521,28.6303,18.1306,822.72,2014_q2
61,CHICOPEE,1,Noncommercial,Gasoline,0,34632,13346,25.7363,20.7024,16591.1,2014_q2
61,CHICOPEE,1,Noncommercial,Gasoline,1,262,91,38.6275,36.7997,95.52,2014_q2
61,CHICOPEE,1,Noncommercial,Other,0,1,0,,,,2014_q2
61,CHICOPEE,2,Commercial,Diesel,0,136,12,43.9972,13.1042,40.29,2014_q2
61,CHICOPEE,2,Commercial,Flexfuel,0,153,26,52.2959,15.5145,87.64,2014_q2
61,CHICOPEE,2,Commercial,Gasoline,0,961,348,41.575,18.858,767.21,2014_q2
61,CHICOPEE,2,Commercial,Gasoline,1,16,6,54.2884,37.1839,8.76,2014_q2
